57.0	3.0303
79.0	3.0303
101.0	3.0303
123.0	3.0303
148.5	3.0303
170.0	3.0303
192.0	3.0303
214.0	3.0303
236.0	3.0303
262.5	3.0303
283.5	3.0303
305.0	3.0303
327.0	3.0303
349.0	3.0303
371.0	3.0303
393.0	3.0303
415.0	3.0303
437.0	3.0303
459.0	3.0303
481.0	3.0303
503.0	3.0303
525.0	3.0303
547.0	3.0303
569.0	3.0303
591.0	3.0303
613.0	3.0303
635.0	3.0303
661.0	3.0303
683.0	3.0303
705.0	3.0303
727.0	3.0303
749.0	3.0303
775.5	3.0303
796.5	3.0303
818.0	3.0303
840.0	3.0303
862.0	3.0303
884.0	3.0303
906.0	3.0303
928.0	3.0303
950.0	3.0303
972.0	3.0303
994.0	3.0303
1016.0	3.0303
1038.0	3.0303
1060.0	3.0303
1082.0	3.0303
1104.0	3.0303
1126.0	3.0303
1148.0	3.0303
1174.0	3.0303
1196.0	3.0303
1218.0	3.0303
1240.0	3.0303
1262.0	3.0303
1287.5	3.0303
1309.0	3.0303
1331.0	3.0303
1353.0	3.0303
1375.0	3.0303
1397.0	3.0303
1419.0	3.0303
1441.0	3.0303
1463.0	3.0303
1485.0	3.0303
1507.0	3.0303
1529.0	3.0303
1551.0	3.0303
1573.0	3.0303
1595.0	3.0303
1617.0	3.0303
1639.0	3.0303
1661.0	3.0303
1687.0	3.0303
1709.0	3.0303
1731.0	3.0303
1753.0	3.0303
1775.0	3.0303
1799.5	3.0303
1821.0	3.0303
1843.0	3.0303
1865.0	3.0303
1887.0	3.0303
1909.0	3.0303
1930.5	3.0303
1952.0	3.0303
1974.0	3.0303
1996.0	3.0303
2018.0	3.0303
2040.0	3.0303
2062.0	3.0303
2084.0	3.0303
2106.0	3.0303
2128.0	3.0303
2150.0	3.0303
2172.0	3.0303
2199.0	3.0303
2221.0	3.0303
2243.0	3.0303
2265.0	3.0303
2287.0	3.0303
2311.0	3.0303
2333.0	3.0303
2355.0	3.0303
2377.0	3.0303
2399.0	3.0303
2421.0	3.0303
2443.0	3.0303
2465.0	3.0303
2487.0	3.0303
2509.0	3.0303
2531.0	3.0303
2553.0	3.0303
2575.0	3.0303
2597.0	3.0303
2619.0	3.0303
2641.0	3.0303
2663.0	3.0303
2685.0	3.0303
2712.0	3.0303
2734.0	3.0303
2756.0	3.0303
2778.0	3.0303
2800.0	3.0303
2823.5	3.0303
2845.0	3.0303
2867.0	3.0303
2889.0	3.0303
2911.0	3.0303
2933.0	3.0303
2955.0	3.0303
2977.0	3.0303
2999.0	3.0303
3021.0	3.0303
3043.0	3.0303
3065.0	3.0303
3086.5	3.0303
3108.0	3.0303
3130.0	3.0303
3152.0	3.0303
3174.0	3.0303
3196.0	3.0303
3221.5	3.0303
3243.0	3.0303
3265.0	3.0303
3287.0	3.0303
3309.0	3.0303
3335.5	3.0303
3356.5	3.0303
3378.0	3.0303
3400.0	3.0303
3422.0	3.0303
3444.0	3.0303
3466.0	3.0303
3488.0	3.0303
3510.0	3.0303
3532.0	3.0303
3554.0	3.0303
3576.0	3.0303
3598.0	3.0303
3620.0	3.0303
3642.0	3.0303
3664.0	3.0303
3686.0	3.0303
3708.0	3.0303
3734.0	3.0303
3756.0	3.0303
3778.0	3.0303
3800.0	3.0303
3822.0	3.0303
3847.5	3.0303
3869.0	3.0303
3891.0	3.0303
3913.0	3.0303
3935.0	3.0303
3957.0	3.0303
3979.0	3.0303
4001.0	3.0303
4023.0	3.0303
4045.0	3.0303
4067.0	3.0303
4089.0	3.0303
4111.0	3.0303
4133.0	3.0303
4155.0	3.0303
4177.0	3.0303
4199.0	3.0303
4221.0	3.0303
4247.0	3.0303
4269.0	3.0303
4291.0	3.0303
4313.0	3.0303
4335.0	3.0303
4359.5	3.0303
4381.0	3.0303
4403.0	3.0303
4425.0	3.0303
4447.0	3.0303
4469.0	3.0303
4490.5	3.0303
4512.0	3.0303
4534.0	3.0303
4556.0	3.0303
4578.0	3.0303
4600.0	3.0303
4622.0	3.0303
4644.0	3.0303
4666.0	3.0303
4688.0	3.0303
4710.0	3.0303
4732.0	3.0303
4759.0	3.0303
4781.0	3.0303
4803.0	3.0303
4825.0	3.0303
4847.0	3.0303
4871.0	3.0303
4893.0	3.0303
4915.0	3.0303
4937.0	3.0303
4959.0	3.0303
4981.0	3.0303
5003.0	3.0303
5025.0	3.0303
5047.0	3.0303
5069.0	3.0303
5091.0	3.0303
5113.0	3.0303
5135.0	3.0303
5157.0	3.0303
5179.0	3.0303
5201.0	3.0303
5223.0	3.0303
5245.0	3.0303
5272.0	3.0303
5294.0	3.0303
5316.0	3.0303
5338.0	3.0303
5360.0	3.0303
5383.5	3.0303
5405.0	3.0303
5427.0	3.0303
5449.0	3.0303
5471.0	3.0303
5493.0	3.0303
5515.0	3.0303
5537.0	3.0303
5559.0	3.0303
5581.0	3.0303
5603.0	3.0303
5625.0	3.0303
5646.5	3.0303
5668.0	3.0303
5690.0	3.0303
5712.0	3.0303
5734.0	3.0303
5756.0	3.0303
5781.5	3.0303
5803.0	3.0303
5825.0	3.0303
5847.0	3.0303
5869.0	3.0303
5895.5	3.0303
5916.5	3.0303
5938.0	3.0303
5960.0	3.0303
5982.0	3.0303
6004.0	3.0303
6026.0	3.0303
6048.0	3.0303
6070.0	3.0303
6092.0	3.0303
6114.0	3.0303
6136.0	3.0303
6158.0	3.0303
6180.0	3.0303
6202.0	3.0303
6224.0	3.0303
6246.0	3.0303
6268.0	3.0303
6295.0	3.0303
6317.0	3.0303
6339.0	3.0303
6361.0	3.0303
6383.0	3.0303
6407.5	3.0303
6429.0	3.0303
6451.0	3.0303
6473.0	3.0303
6495.0	3.0303
6517.0	3.0303
6538.5	3.0303
6560.0	3.0303
6582.0	3.0303
6604.0	3.0303
6626.0	3.0303
6648.0	3.0303
6670.0	3.0303
6692.0	3.0303
6714.0	3.0303
6736.0	3.0303
6758.0	3.0303
6780.0	3.0303
6807.0	3.0303
6829.0	3.0303
6851.0	3.0303
6873.0	3.0303
6895.0	3.0303
6919.0	3.0303
6941.0	3.0303
6963.0	3.0303
6985.0	3.0303
7007.0	3.0303
7029.0	3.0303
7051.0	3.0303
7073.0	3.0303
7095.0	3.0303
7117.0	3.0303
7139.0	3.0303
7161.0	3.0303
7183.0	3.0303
7205.0	3.0303
7227.0	3.0303
7249.0	3.0303
7271.0	3.0303
7293.0	3.0303
7320.0	3.0303
7342.0	3.0303
7364.0	3.0303
7386.0	3.0303
7408.0	3.0303
7431.5	3.0303
7453.0	3.0303
7475.0	3.0303
7497.0	3.0303
7519.0	3.0303
7541.0	3.0303
7563.0	3.0303
7585.0	3.0303
7607.0	3.0303
7629.0	3.0303
7651.0	3.0303
7673.0	3.0254
7694.5	3.0303
7716.0	3.0254
7738.0	3.0303
7760.0	3.0303
7782.0	3.0254
7804.0	3.0254
7829.5	3.0303
7851.0	3.0254
7873.0	3.0254
7895.0	3.0254
7917.0	3.0254
7943.5	3.0254
7964.5	3.0254
7986.0	3.0254
8008.0	3.0254
8030.0	3.0254
8052.0	3.0303
8074.0	3.0254
8096.0	3.0254
8118.0	3.0254
8140.0	3.0254
8162.0	3.0254
8184.0	3.0254
8206.0	3.0254
8228.0	3.0254
8250.0	3.0254
8272.0	3.0254
8294.0	3.0254
8316.0	3.0254
8342.0	3.0254
8364.0	3.0254
8386.0	3.0254
8408.0	3.0254
8430.0	3.0254
8455.5	3.0254
8477.0	3.0254
8499.0	3.0254
8521.0	3.0254
8543.0	3.0254
8565.0	3.0254
8587.0	3.0254
8609.0	3.0254
8631.0	3.0254
8653.0	3.0254
8675.0	3.0254
8697.0	3.0254
8719.0	3.0254
8741.0	3.0254
8763.0	3.0254
8785.0	3.0254
8807.0	3.0254
8829.0	3.0254
8855.0	3.0205
8877.0	3.0254
8899.0	3.0205
8921.0	3.0254
8943.0	3.0205
8967.5	3.0205
8989.0	3.0205
9011.0	3.0205
9033.0	3.0205
9055.0	3.0205
9077.0	3.0254
9098.5	3.0254
9120.0	3.0205
9142.0	3.0205
9164.0	3.0205
9186.0	3.0205
9208.0	3.0205
9230.0	3.0254
9252.0	3.0205
9274.0	3.0205
9296.0	3.0205
9318.0	3.0156
9340.0	3.0205
9367.0	3.0156
9389.0	3.0156
9411.0	3.0156
9433.0	3.0205
9455.0	3.0156
9479.0	3.0156
9501.0	3.0156
9523.0	3.0156
9545.0	3.0156
9567.0	3.0156
9589.0	3.0156
9611.0	3.0156
9633.0	3.0156
9655.0	3.0156
9677.0	3.0156
9699.0	3.0156
9721.0	3.0156
9743.0	3.0156
9765.0	3.0156
9787.0	3.0156
9809.0	3.0156
9831.0	3.0156
9853.0	3.0156
9880.0	3.0156
9902.0	3.0156
9924.0	3.0156
9946.0	3.0156
9968.0	3.0156
9991.5	3.0156
10013.0	3.0156
10035.0	3.0156
10057.0	3.0156
10079.0	3.0156
10101.0	3.0156
10123.0	3.0156
10145.0	3.0156
10167.0	3.0156
10189.0	3.0156
10211.0	3.0156
10233.0	3.0108
10254.5	3.0156
10276.0	3.0156
10298.0	3.0156
10320.0	3.0156
10342.0	3.0108
10364.0	3.0108
10389.5	3.0108
10411.0	3.0108
10433.0	3.0108
10455.0	3.0156
10477.0	3.0108
10503.5	3.0108
10524.5	3.0108
10546.0	3.0108
10568.0	3.0108
10590.0	3.0108
10612.0	3.0108
10634.0	3.0108
10656.0	3.0059
10678.0	3.0059
10700.0	3.0108
10722.0	3.0059
10744.0	3.0059
10766.0	3.0059
10788.0	3.0059
10810.0	3.0059
10832.0	3.0059
10854.0	3.0059
10876.0	3.0059
10902.0	3.0059
10924.0	3.0059
10946.0	3.0059
10968.0	3.0059
10990.0	3.0059
11015.5	3.0059
11037.0	3.0059
11059.0	3.0059
11081.0	3.0059
11103.0	3.0059
11125.0	3.0059
